target,source,diffusion_count,diffusion_weighted_sum,skills_diffused,year_emission,year_adoption,avg_rca_source,avg_rca_target,diffusion_weighted_mean,source_education,source_wage,target_education,target_wage,structural_distance,education_diff_abs,education_diff_rel,wage_diff_abs,wage_diff_rel,Source_Cluster,Target_Cluster,same_cluster
11-1011.00,51-6011.00,25,29.8993194267088,"Coordinating the Work and Activities of Others|Customer and Personal Service|Economics and Accounting|Establishing and Maintaining Interpersonal Relationships|Fine Arts|Foreign Language|Guiding, Directing, and Motivating Subordinates|Inductive Reasoning|Information Ordering|Instructing|Judgment and Decision Making|Management of Financial Resources|Monitoring|Monitoring and Controlling Resources|Negotiation|Oral Comprehension|Persuasion|Public Safety and Security|Resolving Conflicts and Negotiating with Others|Social Perceptiveness|Speaking|Speech Clarity|Staffing Organizational Units|Time Management|Training and Teaching Others",2015,2023,1.13168300507644,1.27681617825997,1.19597277706835,1.354,20820,7.2413,206420,,5.8873,4.34807976366322,185600,8.91450528338137,2,1,0
11-1011.00,51-7011.00,11,13.2309058266852,Analyzing Data or Information|History and Archeology|Information Ordering|Management of Financial Resources|Mathematical Reasoning|Mathematics|Operations Analysis|Originality|Processing Information|Thinking Creatively|Time Management,2015,2023,1.15979281516706,1.27303327365183,1.20280962060775,2.1526,32270,7.2413,206420,,5.0887,2.36397844467156,174150,5.39665323830183,2,1,0
11-1011.00,51-7042.00,8,8.87202121912342,Complex Problem Solving|Inductive Reasoning|Information Ordering|Mathematics|Monitoring|Operations Analysis|Oral Comprehension|Problem Sensitivity,2015,2023,1.07539495895778,1.14746476621885,1.10900265239043,1.9076,27820,7.2413,206420,,5.3337,2.79602642063326,178600,6.41984184040259,2,1,0
11-1011.00,51-8091.00,16,18.2859196156798,"Active Listening|Analyzing Data or Information|Complex Problem Solving|Identifying Objects, Actions, and Events|Inductive Reasoning|Instructing|Management of Financial Resources|Mathematical Reasoning|Monitoring|Operations Analysis|Oral Comprehension|Problem Sensitivity|Speech Clarity|Time Management|Training and Teaching Others|Written Comprehension",2015,2023,1.10157929604548,1.20368265535437,1.14286997597998,3.5139,59320,7.2413,206420,,3.7274,1.06075870115826,147100,2.47977073499663,2,1,0
11-1011.00,51-9011.00,9,10.1455511918175,Analyzing Data or Information|Computers and Electronics|Education and Training|Establishing and Maintaining Interpersonal Relationships|Evaluating Information to Determine Compliance with Standards|Mathematics|Personnel and Human Resources|Processing Information|Public Safety and Security,2015,2023,1.12303872760124,1.13638330463401,1.1272834657575,3.0056,47220,7.2413,206420,,4.2357,1.40926936385414,159200,3.3714527742482,2,1,0
11-1011.00,51-9012.00,13,14.7290282586971,"Analyzing Data or Information|Communicating with Supervisors, Peers, or Subordinates|Education and Training|Identifying Objects, Actions, and Events|Management of Financial Resources|Mathematical Reasoning|Mathematics|Monitoring and Controlling Resources|Psychology|Public Safety and Security|Staffing Organizational Units|Time Management|Training and Teaching Others",2015,2023,1.04563917393756,1.24334479890494,1.13300217374593,2.0478,38420,7.2413,206420,,5.1935,2.53613634143959,168000,4.37272254034357,2,1,0
11-1011.00,51-9051.00,21,23.4758213900376,"Active Listening|Analyzing Data or Information|Communicating with Supervisors, Peers, or Subordinates|Coordinating the Work and Activities of Others|Economics and Accounting|Education and Training|Guiding, Directing, and Motivating Subordinates|History and Archeology|Identifying Objects, Actions, and Events|Information Ordering|Monitoring|Oral Comprehension|Organizing, Planning, and Prioritizing Work|Personnel and Human Resources|Problem Sensitivity|Processing Information|Psychology|Speaking|Speech Clarity|Training and Teaching Others|Written Comprehension",2015,2023,1.08595700866472,1.16086307932419,1.11789625666846,2.1256,35360,7.2413,206420,,5.1157,2.40670869401581,171060,4.83766968325792,2,1,0
11-1011.00,51-9082.00,15,17.5557435322434,Active Listening|Education and Training|Engineering and Technology|Fine Arts|History and Archeology|Instructing|Management of Financial Resources|Mathematical Reasoning|Monitoring and Controlling Resources|Operations Analysis|Originality|Problem Sensitivity|Psychology|Social Perceptiveness|Thinking Creatively,2015,2023,1.11847907880252,1.2462508759135,1.17038290214956,4.31643164316432,34890,7.2413,206420,,2.92486835683568,0.677612574142725,171530,4.91630839782173,2,1,0
11-1011.00,51-9083.00,15,17.0061638194621,Analyzing Data or Information|Computers and Electronics|Engineering and Technology|Establishing and Maintaining Interpersonal Relationships|Fine Arts|Foreign Language|Information Ordering|Judgment and Decision Making|Management of Financial Resources|Mathematical Reasoning|Monitoring|Problem Sensitivity|Resolving Conflicts and Negotiating with Others|Time Management|Written Comprehension,2015,2023,1.05850178959239,1.23296536380522,1.13374425463081,3.01100110011001,29860,7.2413,206420,,4.23029889988999,1.40494764340519,176560,5.91292699263228,2,1,0
11-1011.00,51-9191.00,12,13.3289567374509,"Computers and Electronics|Coordinating the Work and Activities of Others|Coordination|Education and Training|Identifying Objects, Actions, and Events|Mathematical Reasoning|Mathematics|Monitoring|Personnel and Human Resources|Psychology|Public Safety and Security|Training and Teaching Others",2015,2023,1.07162214226445,1.15735323508522,1.11074639478757,2.07390739073907,31710,7.2413,206420,,5.16739260926093,2.49162167623089,174710,5.50961841690319,2,1,0
11-1011.00,51-9195.03,20,24.2604901820491,"Analyzing Data or Information|Communicating with Supervisors, Peers, or Subordinates|Economics and Accounting|Evaluating Information to Determine Compliance with Standards|Fine Arts|Foreign Language|Guiding, Directing, and Motivating Subordinates|History and Archeology|Mathematics|Monitoring and Controlling Resources|Operations Analysis|Organizing, Planning, and Prioritizing Work|Originality|Personnel and Human Resources|Processing Information|Public Safety and Security|Resolving Conflicts and Negotiating with Others|Staffing Organizational Units|Thinking Creatively|Training and Teaching Others",2015,2023,1.19196891786303,1.25097457965703,1.21302450910245,2.102,29630,7.2413,206420,,5.1393,2.44495718363463,176790,5.96658791765103,2,1,0
11-1011.00,51-9195.04,11,14.047845738653,Computers and Electronics|Economics and Accounting|Engineering and Technology|Fine Arts|History and Archeology|Management of Financial Resources|Mathematical Reasoning|Mathematics|Monitoring|Operations Analysis|Originality,2015,2023,1.23291300363798,1.36171775226695,1.27707688533209,1.82531746825317,29630,7.2413,206420,,5.41598253174683,2.96714551081895,176790,5.96658791765103,2,1,0
11-1011.00,51-9198.00,9,10.1317365606673,"Developing and Building Teams|Evaluating Information to Determine Compliance with Standards|Fine Arts|Identifying Objects, Actions, and Events|Inductive Reasoning|Information Ordering|Monitoring and Controlling Resources|Processing Information|Staffing Organizational Units",2015,2023,1.09013554303066,1.16633180721483,1.12574850674081,1.8705,23960,7.2413,206420,,5.3708,2.87131782945736,182460,7.61519198664441,2,1,0
11-1011.00,53-4011.00,14,15.8171893532612,"Active Listening|Analyzing Data or Information|Communicating with Supervisors, Peers, or Subordinates|Coordinating the Work and Activities of Others|Education and Training|Evaluating Information to Determine Compliance with Standards|Geography|Guiding, Directing, and Motivating Subordinates|Judgment and Decision Making|Monitoring|Problem Sensitivity|Processing Information|Staffing Organizational Units|Training and Teaching Others",2015,2023,1.11353506771667,1.15627921526601,1.12979923951866,2.34,56240,7.2413,206420,,4.9013,2.09457264957265,150180,2.6703413940256,2,1,0
11-1011.00,53-6021.00,19,21.8001725183149,"Active Listening|Communicating with People Outside the Organization|Communicating with Supervisors, Peers, or Subordinates|Customer and Personal Service|Establishing and Maintaining Interpersonal Relationships|Fine Arts|Geography|History and Archeology|Inductive Reasoning|Information Ordering|Instructing|Judgment and Decision Making|Management of Financial Resources|Mathematical Reasoning|Negotiation|Problem Sensitivity|Public Safety and Security|Social Perceptiveness|Speaking",2015,2023,1.1004367414403,1.21330631722747,1.14737750096394,1.6555,20630,7.2413,206420,,5.5858,3.37408637873754,185790,9.00581677169171,2,1,0
11-1011.00,53-6051.07,12,13.3066275810359,Computers and Electronics|Coordination|Education and Training|Engineering and Technology|Evaluating Information to Determine Compliance with Standards|Geography|Inductive Reasoning|Oral Comprehension|Social Perceptiveness|Speaking|Speech Clarity|Time Management,2015,2023,1.10850648808559,1.11232670228023,1.10888563175299,2.3887,70820,7.2413,206420,,4.8526,2.03148155900699,135600,1.91471335780853,2,1,0
11-1011.00,53-6061.00,27,32.907189889705,"Active Listening|Coordination|Customer and Personal Service|Developing and Building Teams|Establishing and Maintaining Interpersonal Relationships|Foreign Language|Geography|Guiding, Directing, and Motivating Subordinates|History and Archeology|Identifying Objects, Actions, and Events|Inductive Reasoning|Information Ordering|Instructing|Judgment and Decision Making|Mathematical Reasoning|Negotiation|Oral Comprehension|Originality|Problem Sensitivity|Psychology|Public Safety and Security|Resolving Conflicts and Negotiating with Others|Social Perceptiveness|Speaking|Speech Clarity|Time Management|Written Comprehension",2015,2023,1.27807867378614,1.17401447651923,1.21878481072982,1.86251374862514,25930,7.2413,206420,,5.37878625137486,2.88791760884737,180490,6.96066332433475,1,1,1
11-1011.00,53-7021.00,5,5.66463171630448,Coordinating the Work and Activities of Others|Developing and Building Teams|Engineering and Technology|Evaluating Information to Determine Compliance with Standards|Public Safety and Security,2015,2023,1.11258728430881,1.15523778453688,1.1329263432609,2.5279,51650,7.2413,206420,,4.7134,1.86455160409826,154770,2.99651500484027,2,1,0
11-1021.00,11-2021.00,29,36.3467009263718,"Active Learning|Active Listening|Administration and Management|Analyzing Data or Information|Customer and Personal Service|Design|Information Ordering|Judging the Qualities of Objects, Services, or People|Judgment and Decision Making|Learning Strategies|Making Decisions and Solving Problems|Management of Financial Resources|Management of Personnel Resources|Mathematics|Monitoring|Negotiation|Operations Analysis|Oral Expression|Performing Administrative Activities|Personnel and Human Resources|Problem Sensitivity|Providing Consultation and Advice to Others|Reading Comprehension|Resolving Conflicts and Negotiating with Others|Service Orientation|Social Perceptiveness|Speech Clarity|Systems Evaluation|Working with Computers",2015,2023,1.33738885351311,1.17783737732296,1.25333451470248,6.6805,128750,3.6732,102950,,-3.0073,-0.450160916099094,-25800,-0.200388349514563,1,1,1
11-1021.00,13-1022.00,26,32.0167571404505,"Active Learning|Active Listening|Administration and Management|Analyzing Data or Information|Communicating with People Outside the Organization|Coordination|Customer and Personal Service|Information Ordering|Judging the Qualities of Objects, Services, or People|Making Decisions and Solving Problems|Management of Financial Resources|Mathematics|Monitoring|Operations Analysis|Oral Expression|Performing Administrative Activities|Problem Sensitivity|Providing Consultation and Advice to Others|Reading Comprehension|Resolving Conflicts and Negotiating with Others|Service Orientation|Social Perceptiveness|Speech Clarity|Systems Analysis|Systems Evaluation|Working with Computers",2015,2023,1.31206588504932,1.15939536596521,1.23141373617117,3.9402,52940,3.6732,102950,,-0.267,-0.0677630577128064,50010,0.944654325651681,1,1,1
11-1021.00,13-1041.03,26,32.8957203650313,Active Learning|Active Listening|Administration and Management|Analyzing Data or Information|Communicating with People Outside the Organization|Coordination|Customer and Personal Service|Instructing|Judgment and Decision Making|Learning Strategies|Mathematics|Monitoring|Operations Analysis|Oral Expression|Performing Administrative Activities|Personnel and Human Resources|Problem Sensitivity|Providing Consultation and Advice to Others|Psychology|Reading Comprehension|Resolving Conflicts and Negotiating with Others|Social Perceptiveness|Speech Clarity|Systems Analysis|Systems Evaluation|Working with Computers,2015,2023,1.40996622194574,1.14267599060077,1.26522001403967,6.1439,65640,3.6732,102950,,-2.4707,-0.402138706684679,37310,0.568403412553321,1,1,1
